"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic","negLog10Padj","Regulation"
"TRIP13",1.65474515636742,-0.448263110949036,17.0174539805901,1.43003771085911e-49,1.97170411040548e-48,101.85956789588,47.7051582581878,"Up"
"ACSM2A",-1.42962034559774,-0.96646110363862,-17.0124301321242,1.50393428311527e-49,2.07219938472192e-48,101.809356261221,47.6835684595839,"Down"
"TSKS",-1.65982141348373,-0.345110158099785,-17.0117626731404,1.51403493052946e-49,2.08471744626222e-48,101.802685431511,47.6809527991289,"Down"
"KCTD14",-2.70290146981123,-0.393309415552503,-17.0108072507351,1.52861137251809e-49,2.10337744489252e-48,101.793136668625,47.6770827874537,"Down"
"PPM1J",2.21255504019111,1.82128938303195,17.0041657068329,1.63388766384835e-49,2.24673233347667e-48,101.726761759291,47.6484486645717,"Up"
"VPS37C",0.883157146629011,0.449824692140241,16.9989010465275,1.7224609076973e-49,2.3669425993993e-48,101.674150477567,47.6258122739959,"Not Significant"
"STX12",-0.647144833655818,0.200948777112097,-16.9980999472116,1.73635288639961e-49,2.38443643864776e-48,101.666145107099,47.62261424996,"Not Significant"
"TOR2A",0.9933071260933,-0.331460321524528,16.997395134976,1.74866766534325e-49,2.39974245785407e-48,101.659101985837,47.6198353645944,"Not Significant"
"MYH1",-3.2370767881266,1.10641520424395,-16.9939873734474,1.80945151451667e-49,2.4814989708101e-48,101.625049267129,47.6052859005882,"Down"
"KCTD9",-0.966521797807934,0.450034838355103,-16.9911402977591,1.86184976496893e-49,2.55165391687664e-48,101.59660022155,47.5931782297091,"Not Significant"
"PTPN21",-1.40945301296533,0.437314515921527,-16.9875113365996,1.93084118491298e-49,2.64444092903693e-48,101.56033948754,47.5776661297151,"Down"
"CASQ2",-2.87021658158648,1.2613455310275,-16.980340466488,2.07476851616999e-49,2.83966650913133e-48,101.488691822454,47.5467326605686,"Down"
"SULT1C4",-1.91932137827793,-0.124258838548165,-16.9787661193289,2.10777526725803e-49,2.88291980258543e-48,101.472962458696,47.5401674387006,"Down"
"IPPK",0.848270735786776,0.456808613374974,16.9772922668197,2.13915035441652e-49,2.9238852713829e-48,101.458237372063,47.534039672406,"Not Significant"
"PPP1R15A",-1.37699723933584,-0.359200745286915,-16.9727498668218,2.23881326027272e-49,3.05807293635389e-48,101.412856196794,47.5145521606901,"Down"
"SEL1L2",-1.95986568092175,0.529763770399204,-16.964641786238,2.42837825938513e-49,3.31480090858887e-48,101.331857124228,47.479542550788,"Down"
"KDM5B",0.983396943026457,0.824294696533487,16.9560718501761,2.64619809076812e-49,3.60973068461591e-48,101.246251546623,47.4425251988002,"Not Significant"
"LPHN2",-1.52807226720822,0.311852747717552,-16.9530862526807,2.72658020187388e-49,3.71691178914148e-48,101.216430032977,47.4298177455881,"Down"
"CNRIP1",-1.52205674470306,0.367580015738326,-16.9489273649703,2.84263258661783e-49,3.87254459212104e-48,101.174890703817,47.4120035726648,"Down"
"SLC39A12",-1.46143118288939,-0.487686807754781,-16.9417344133231,3.05511665576164e-49,4.15925364342086e-48,101.10305113271,47.380984594283,"Down"
"MCM10",2.17765279293644,-0.43138111023116,16.937687316528,3.18157113499884e-49,4.32821498694241e-48,101.062633144733,47.3636911755069,"Up"
"ZFP36L2",-1.4810678460376,0.144022721236906,-16.9376286820518,3.18344112532053e-49,4.32821498694241e-48,101.062047580119,47.3636911755069,"Down"
"PSMC4",0.761632749517809,-0.431789518469553,16.9338236096265,3.30717097920576e-49,4.49346262098573e-48,101.024048252021,47.347418866651,"Not Significant"
"SLIT3",-1.92353808895035,1.84923498393172,-16.9332061982533,3.32769555440376e-49,4.5171237534461e-48,101.017882620658,47.3451380111206,"Down"
"LAGE3",1.32755966085967,-0.39178061427419,16.9331675071147,3.32898599072769e-49,4.5171237534461e-48,101.017496242163,47.3451380111206,"Up"
"ASNA1",0.692311644077238,-0.173613485917729,16.9290774032536,3.4682582340997e-49,4.70299481810218e-48,100.976652420625,47.3276254997721,"Not Significant"
"RNFT2",1.51574154491702,-0.491489926908108,16.9277868658351,3.51339903842825e-49,4.76106153524304e-48,100.963765463835,47.3222962053678,"Up"
"PECAM1",-1.4691383265867,0.659366147117348,-16.9262379385698,3.56835350184902e-49,4.83234151668604e-48,100.948298526752,47.3158423803532,"Down"
"MYL9",-1.54248680690239,0.976847191559475,-16.9200679813692,3.79591363044048e-49,5.13711976486111e-48,100.886690426265,47.2892803091809,"Down"
"CPAMD8",-2.43137781787145,0.659773702312917,-16.9127785279983,4.0835140212252e-49,5.52269715782301e-48,100.813909121907,47.2578487710607,"Down"
"SYNGR2",1.01639138062542,0.144069016672659,16.9088155553014,4.24890151651555e-49,5.74259039723925e-48,100.7743433038,47.2408921596134,"Up"
"EGR2",-2.35302003168273,1.13726770094605,-16.9071900058292,4.31866097491373e-49,5.83303354045914e-48,100.758114503151,47.2341055263311,"Down"
"NXNL1",-1.51795935574891,0.509206143168991,-16.9062834830483,4.35805958598293e-49,5.88237760027808e-48,100.749064283161,47.2304471007991,"Down"
"SUCLG1",-0.687971181717215,-0.186374206301707,-16.9054182881404,4.39599686496855e-49,5.92968565294378e-48,100.740426738738,47.2269683290321,"Not Significant"
"GIMAP7",-1.76488689198081,0.599514030774547,-16.9042850488705,4.44618691348303e-49,5.99344828193083e-48,100.729113333138,47.2223232378904,"Down"
"C19orf40",0.936050501672168,0.232338882589166,16.9039218424644,4.46239378974333e-49,6.01134806452956e-48,100.725487383247,47.2210281251127,"Not Significant"
"ZNF687",0.872030930587344,0.145120227581829,16.9008114258075,4.60362478999158e-49,6.1975355369526e-48,100.6944361489,47.2077809742886,"Not Significant"
"SLC2A12",-1.67798521093603,-0.797481802403139,-16.8961275068689,4.82477127690015e-49,6.49099307436173e-48,100.647678603423,47.187688854244,"Down"
"AHNAK",-1.1903745995421,1.68166037361541,-16.8954045644056,4.85983711973038e-49,6.53388710334412e-48,100.640461987486,47.184828373812,"Down"
"WASF2",-0.802748712082051,0.219546272594552,-16.8835648153867,5.47172530212182e-49,7.3517356317121e-48,100.522282172862,47.1336101185633,"Not Significant"
"MAP2",-1.72326004224557,-0.81862572834271,-16.8786824439727,5.74593382163028e-49,7.71510931053431e-48,100.47355257047,47.1126579163117,"Down"
"NR2F6",0.994517361967569,-0.0380098010903316,16.878185334566,5.77461165819578e-49,7.74854753874244e-48,100.468591201336,47.1107796981423,"Not Significant"
"ABCB1",-2.39186065246669,-0.229266448350519,-16.8743759690233,5.99916962089608e-49,8.04460825062028e-48,100.43057294499,47.0944950999473,"Down"
"LRFN2",2.13657996538155,0.686954555203057,16.8720814758075,6.13861554075976e-49,8.22622565612258e-48,100.407674176909,47.0847993813981,"Up"
"TBC1D10B",0.696405351170702,-0.159423361148721,16.8690829892641,6.32573800606951e-49,8.47145474654971e-48,100.377750489258,47.0720420047638,"Not Significant"
"GABRA4",-1.86890004694041,-0.486389904463653,-16.8680463607955,6.39174622012441e-49,8.55427313553808e-48,100.367405578904,47.067816886957,"Down"
"PTPN14",-1.77673832071765,0.663177084511201,-16.8592319328721,6.98154770871268e-49,9.33753579543135e-48,100.27944770484,47.029767720306,"Down"
"TBL2",0.752216123921795,-0.0637485679328764,16.8552685302366,7.26418008919042e-49,9.70921987181506e-48,100.23990021778,47.0128156639104,"Not Significant"
"NAALADL1",-1.40728710614331,0.102013588211813,-16.8505748538591,7.61370715401093e-49,1.01697727958259e-47,100.193068127404,46.9926887495966,"Down"
"VAMP2",-0.906605310097994,0.135607289788974,-16.8494216721115,7.70212225018655e-49,1.02811813911788e-47,100.181562390608,46.9879569785128,"Not Significant"
"LONRF3",-2.17868848500711,-0.999033540595563,-16.8493200300478,7.70996421651664e-49,1.02827038513305e-47,100.18054827562,46.9878926719836,"Down"
"RILP",-1.4444301238035,-0.963080237386784,-16.8492770836766,7.7132800443492e-49,1.02827038513305e-47,100.180119786438,46.9878926719836,"Down"
"FAM72A",1.93572880068017,-0.394347422218735,16.8491437899388,7.7235805377904e-49,1.02897539546293e-47,100.178789875005,46.9875950098269,"Up"
"MRPL17",0.76958617320918,-0.166532832287463,16.8410245990961,8.37761764449747e-49,1.11538579923173e-47,100.097785903592,46.9525748891206,"Not Significant"
"PDE3B",-3.3662094554947,-0.365286676498914,-16.8373171903533,8.69439097638418e-49,1.15681041312487e-47,100.060800005245,46.9367378106942,"Down"
"LRFN5",-2.43593647538496,0.847631840693176,-16.8341189818349,8.97725267082235e-49,1.19367226251284e-47,100.028895194007,46.923114897763,"Down"
"ABCB8",0.890556562813696,-0.456864164309591,16.830123952464,9.34353607297623e-49,1.24157149241555e-47,99.9890429867425,46.9060282677585,"Not Significant"
"MPP6",-1.9352526491826,-1.20115689592803,-16.8256333179887,9.77310980150539e-49,1.29781335203691e-47,99.9442489681078,46.8867877620881,"Down"
"FRMD3",-2.19211732089469,0.513472357359935,-16.820207604549,1.03185336807437e-48,1.36935679680457e-47,99.8901304791195,46.8634833782398,"Down"
"LOC654342",-1.26899544387613,0.0436517674211231,-16.819213515146,1.04217122455562e-48,1.38215602326401e-47,99.8802153354221,46.8594429293077,"Down"
"PSAT1",-2.3520977204713,-3.31200963628993,-16.8142137603387,1.09564846923785e-48,1.45214093437399e-47,99.8303489344302,46.8379912320859,"Down"
"HMGB3",1.77575930587285,-0.502297570378795,16.812072984469,1.11937621470961e-48,1.48263185083795e-47,99.8089981652412,46.8289666743245,"Up"
"HIST1H3D",3.21258661620628,0.298246652218558,16.8090573534469,1.1536739641276e-48,1.52707456373563e-47,99.7789229849069,46.8161397567692,"Up"
"SRXN1",0.919365202721876,-0.173048925961475,16.8069878956588,1.17781601501881e-48,1.55802595285672e-47,99.7582846582451,46.8074253123319,"Not Significant"
"PTPRB",-1.5633123540456,0.847997306443733,-16.806482278014,1.18379080255317e-48,1.56492113177184e-47,99.7532422966614,46.8055075449542,"Down"
"TIGD3",1.57677515988866,-0.480335421961232,16.805804607103,1.19184622076857e-48,1.57455617196775e-47,99.7464841473486,46.8028418413847,"Up"
"SFXN1",1.01989844217506,-0.433142484263304,16.8000965922078,1.26190682331936e-48,1.66604161303836e-47,99.6895623274251,46.7783141553379,"Up"
"F3",-2.12492303291598,-0.117622454846423,-16.7972219908144,1.29873261701037e-48,1.71355916627396e-47,99.6608974045225,46.7661008955279,"Down"
"ZNF552",1.82487801443383,2.72292648201823,16.7969571128185,1.30217944790642e-48,1.7170034724161e-47,99.6582561423662,46.7652288265341,"Up"
"SFRS13B",-1.64112058323065,-1.4996858364376,-16.7907892695277,1.38507632884298e-48,1.82513588133161e-47,99.5967549502673,46.7387047967879,"Down"
"ERGIC1",0.859346353340815,0.605739833370617,16.7867344434244,1.44242525794496e-48,1.89948624410584e-47,99.5563254946761,46.7213638472162,"Not Significant"
"GFER",1.03894536173176,-0.126329861362331,16.7859757834544,1.45341578011701e-48,1.91273243370527e-47,99.5487613250912,46.7183457778517,"Up"
"HSD17B7",1.25134432905003,0.260544405287458,16.7783045624899,1.5693563870966e-48,2.06399017470168e-47,99.472279493081,46.68529237443,"Up"
"FEN1",1.03562387490585,-0.489649271029029,16.7781042658579,1.57250428566014e-48,2.06680620900145e-47,99.4702826291942,46.6847002424375,"Up"
"CLCN2",1.21143536936175,-0.645219231436098,16.7621160382147,1.84523706194595e-48,2.42371829057904e-47,99.3109018284157,46.6155178597355,"Up"
"LASS6",1.32047851023937,1.54645134107234,16.760668981792,1.87213974387738e-48,2.45748266891321e-47,99.2964780545455,46.6095095362921,"Up"
"PARD6B",2.47468294314287,1.61294992450608,16.7598929455423,1.88672831526365e-48,2.4750499880104e-47,99.2887428812103,46.6064160252969,"Up"
"LOC642597",-1.20575472628124,-0.303211791512273,-16.7598144273229,1.88821067698852e-48,2.47541284792939e-47,99.2879602513593,46.6063523593061,"Down"
"CALB2",-3.20834084961567,2.37769349041474,-16.7540366210442,2.00054507971485e-48,2.62100768899464e-47,99.230371891829,46.5815317050042,"Down"
"PITX1",3.82349900839039,0.510592719050884,16.7501959924545,2.07888545648093e-48,2.72190806259908e-47,99.1920937688865,46.5651265479719,"Up"
"C19orf69",-1.16970198615198,-0.241599615160829,-16.7475700499953,2.13420555488305e-48,2.79172982676316e-47,99.1659229226,46.5541266134211,"Down"
"C9orf89",1.14238622014851,0.139184485739732,16.7475360113015,2.13493221043261e-48,2.79172982676316e-47,99.165583688924,46.5541266134211,"Up"
"FAM72B",1.62240144047104,-0.866059794635237,16.7367538212351,2.37800455952885e-48,3.10760239383369e-47,99.0581336371516,46.5075745526801,"Up"
"HDAC4",-1.06700312151524,-0.428591248621322,-16.7285770592363,2.58060678378292e-48,3.3702199281847e-47,98.9766567228706,46.4723417577398,"Down"
"DES",-4.01011650237682,-1.84914352993312,-16.7240569951886,2.69991259438685e-48,3.52378929197471e-47,98.9316200165792,46.4529900684974,"Down"
"MMD",-2.20763347122028,0.348632186592814,-16.7226576374475,2.73795345041691e-48,3.5711680010838e-47,98.9176776587607,46.4471897184918,"Down"
"SIPA1L3",1.16395098280813,0.32351470975983,16.7145372334588,2.96951140139655e-48,3.87073454416959e-47,98.836775214071,46.4122066116713,"Up"
"SLC7A3",-3.48155294842554,1.17892819868365,-16.7126459669113,3.02619183369394e-48,3.94211410823202e-47,98.8179338629469,46.4042708088089,"Down"
"KCNA6",-2.22752071231808,0.643219134887975,-16.7079008309011,3.17320420064836e-48,4.13100077611357e-47,98.7706632144232,46.3839447234301,"Down"
"MARCO",-3.74873330106267,-1.04541737220016,-16.7048699638249,3.27081754319481e-48,4.255379224448e-47,98.7404713078627,46.3710617310561,"Down"
"TM4SF18",-1.92886578067135,1.58816891161972,-16.7025484254913,3.34760968382074e-48,4.35252861360607e-47,98.7173460681283,46.361258365141,"Down"
"FGF9",-2.3663904154198,-1.01675888544271,-16.7006091446399,3.41313619437733e-48,4.43491683990928e-47,98.6980290305222,46.3531145193062,"Down"
"ZNF454",-1.51703048465836,0.417590281101734,-16.6932882688926,3.67225941908181e-48,4.76859493192596e-47,98.6251101737189,46.3216095671239,"Down"
"CRIP1",2.30632033679737,2.14147026770744,16.6907477559213,3.76670014893435e-48,4.88813868885096e-47,98.5998070754109,46.3108564805584,"Up"
"KRT18",2.35311839464724,1.73714256512753,16.6886252177217,3.84746065269552e-48,4.98978946303469e-47,98.5786675036351,46.3019177784189,"Up"
"ZFP36",-2.21332329402014,0.0390736014930104,-16.6868527182704,3.91622622438063e-48,5.07576542844282e-47,98.5610145626284,46.2944984566102,"Down"
"DPF3",-1.94495448571092,-0.952569454963066,-16.6858909562502,3.95405096539814e-48,5.12155623467658e-47,98.5514361892375,46.2905980543683,"Down"
"SOD2",-1.22794991198657,-0.539678450060054,-16.6787517891809,4.24647079295797e-48,5.49685027613033e-47,98.4803391599467,46.2598860922386,"Down"
"CRB3",2.10448707387062,0.513884809528729,16.6770822809054,4.31791304695019e-48,5.58540488607275e-47,98.463713822812,46.2529453393946,"Up"
"TBX15",-1.83401494748536,2.18999525487806,-16.6770264476213,4.32032292210595e-48,5.58540488607275e-47,98.4631578279991,46.2529453393946,"Down"
"BNIP2",-0.797292278353513,0.19456272522224,-16.6735286201759,4.47400545117075e-48,5.78044883024138e-47,98.4283267394791,46.2380384389273,"Not Significant"
"RALGPS2",1.55608320424585,1.39089334027712,16.6716985996874,4.55657389865532e-48,5.88342529178577e-47,98.4101041007426,46.230369756882,"Up"
"YAP1",-1.13673603531953,0.54257978577508,-16.6608495059059,5.07829439391696e-48,6.55294682005752e-47,98.3020809254784,46.1835633565135,"Down"
