"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic"
"LOC388692",-0.206564457548237,0.443970616097021,-1.46253547691274,0.144356578257545,0.178242650606086,-6.80217587125757
"LIPM",-0.0236139382738015,-0.12691310119152,-1.46243682814428,0.144383580294035,0.178265269631738,-6.80231954025698
"C16orf46",0.0940512527139745,0.484986848493092,1.46232165988172,0.144415108944436,0.178293474450013,-6.80248725559986
"LOC613037",0.279747711670756,0.121566524269326,1.46175623669902,0.144569976943516,0.178473940267611,-6.80331047114462
"SLC38A10",0.083363920671242,-0.480282612083271,1.46168761138215,0.14458878193559,0.17848642253248,-6.80341036323611
"FAM113A",0.0852025347643936,-0.534856715657142,1.46161517561575,0.144608633123555,0.178500194686543,-6.80351579684288
"PHOX2B",-0.0366709851552124,-0.482418725218606,-1.46131957917857,0.144689663736183,0.178589478536875,-6.80394599751482
"TMEM14C",-0.0601727248724239,-0.0374227317221491,-1.46065563018813,0.144871796584873,0.178803533959808,-6.80491197161361
"RTP2",0.0659002229654507,-0.116017212784766,1.46043244281756,0.144933060366894,0.178868393707985,-6.80523658757275
"KIF3C",0.109409038901378,0.000633681927111384,1.46016107413237,0.145007576502939,0.17894960000032,-6.80563121494498
"CYP2C8",-0.28062979522346,0.00181546353045934,-1.45971594851924,0.145129868978163,0.179089752366514,-6.8062783644181
"IGFBP5",-0.23785974006965,1.51737767991102,-1.45917161142059,0.145279526261904,0.17926365393418,-6.80706948789476
"SNORA59B",0.0432810743413917,-0.129920328534637,1.4589964187733,0.145327718064773,0.179312341599242,-6.80732404559883
"KCTD11",0.0676944111951623,-0.0441382368387435,1.45879280504896,0.145383743344201,0.17935998878985,-6.80761986157059
"XRCC6",-0.0536037493399372,-0.107135380508347,-1.45879257095151,0.145383807766775,0.17935998878985,-6.80762020165071
"SNORA61",-0.0529873613801619,-0.0267930664260066,-1.45784779781996,0.145643983881676,0.179670171198823,-6.80899226078785
"OR7D2",-0.231528084844315,0.232692156928251,-1.45734191601071,0.145783443013638,0.179831405700293,-6.80972657261019
"TMEM101",0.163724573138709,0.0406351662653376,1.45654079160194,0.146004503100394,0.180093273771395,-6.81088892727772
"LDLRAP1",0.0750301678109882,0.156384682353311,1.45623672242483,0.146088474501123,0.180186024722623,-6.81132993687016
"NDUFB7",0.10345983101517,-0.805632507397634,1.45529443154483,0.146348932089716,0.180496430121463,-6.81269601852127
"RNF152",0.148652819339305,1.15494653975754,1.4548111867098,0.146482643522604,0.180650487866826,-6.81339626088142
"RESP18",-0.0176452619843891,-0.131818946225768,-1.45473958547232,0.146502463203861,0.18066407794181,-6.81349999454655
"ZNF271",-0.0593482896203095,0.399681291464514,-1.45463775364538,0.146530654452468,0.18066614129735,-6.81364751665349
"OR8A1",0.0726253593850848,-0.0152573155137288,1.4546358932068,0.146531169537323,0.18066614129735,-6.81365021174545
"ZNF844",-0.113627190048488,1.37041801911664,-1.45463326786391,0.146531896397519,0.18066614129735,-6.81365401489692
"ACOX2",-0.233414442879048,1.32551937514342,-1.45460639441787,0.146539336818484,0.18066614129735,-6.8136929441965
"C1orf228",0.170542985389947,-0.401526262636672,1.45447755653303,0.146575012048682,0.180698522633823,-6.81387957090989
"NCRNA00051",-0.0278397582585226,-0.0528747305997651,-1.45442789707506,0.146588764540568,0.180698522633823,-6.8139515002077
"TNFAIP8L2",0.135437279234874,-0.118863951352136,1.4544161908872,0.146592006549748,0.180698522633823,-6.81396845569463
"POM121L4P",-0.0590493399049651,-0.0455011803666562,-1.45426993954057,0.146632515256287,0.180737604359484,-6.81418027781368
"SEMG2",0.087973129730601,-0.264829517146401,1.45350461084445,0.146844636211987,0.180988196039629,-6.81528839245916
"C15orf27",-0.130122114651052,-0.440023944208102,-1.45211939858735,0.147229164946926,0.181451240026438,-6.81729256444833
"HOXC5",-0.149439705450522,1.47173874890979,-1.45121276129348,0.147481261455054,0.181751023331068,-6.81860329386188
"C22orf33",-0.0172593704160128,-0.014737770394323,-1.4509988262926,0.147540795761638,0.181813477610229,-6.81891246245074
"CD1E",0.266315956698546,0.731165241570269,1.45002081857754,0.147813192725283,0.182138217793053,-6.82032525766268
"ZNF33A",0.0772264536758822,0.822481707346663,1.44998158263517,0.147824128852322,0.182140761333464,-6.82038191683916
"MIB1",0.0822902834008577,0.671216648978891,1.44975357273098,0.147887693711625,0.182208146906299,-6.82071114749386
"KAT5",-0.0569695857537573,-0.11351246403668,-1.4490757860359,0.14807677162422,0.182430156111692,-6.82168952236258
"GNAT3",0.206921742064171,0.199693765591409,1.44902626940069,0.148090592232196,0.182436235135133,-6.82176098112738
"C1orf68",0.0177478876958218,-0.313378761476826,1.44893783962698,0.148115276362263,0.182455695650862,-6.82188859045808
"ZNF311",0.152804289150971,1.01197438691263,1.44827379077776,0.148300738581631,0.182673196320927,-6.82284660545415
"CGB1",0.0131832775919749,-0.215266458703638,1.44816540350726,0.148331026958267,0.182699543043749,-6.82300293315078
"ENHO",-0.296079833362273,0.341129027954041,-1.44668093977839,0.148746331617628,0.183200083274936,-6.82514281976099
"TRIM42",-0.0320072698468385,-0.0259776905847545,-1.44641608427851,0.148820523154403,0.183280464328728,-6.8255243863207
"RBBP6",0.0559057002875018,0.420411486520087,1.44614392357322,0.148896790567708,0.183362049910151,-6.82591640514929
"?|10357",0.0699929853899961,-0.154762567228343,1.44611594723451,0.148904632055628,0.183362049910151,-6.82595669797938
"GLB1L",-0.0960595083023865,0.660116957107613,-1.44539661797195,0.149106361532197,0.183599448344989,-6.82699244461025
"MID1IP1",0.123004984451475,-1.01234525468233,1.44532187748171,0.14912733383733,0.183614259546622,-6.82710003256856
"LGI3",-0.185639684914844,-2.98916027551396,-1.44442715447858,0.14937857006617,0.183912566324346,-6.82838754705252
"TRAPPC2L",-0.0798367775621203,-0.467969295798462,-1.44359462609048,0.149612633221415,0.184189695372731,-6.8295848540706
"MORN5",0.1896527342601,-0.990913657517327,1.44299541326501,0.149781274059885,0.184386253909543,-6.83044619362587
"AATK",0.194208510825601,-1.16318485655722,1.44278221050712,0.14984131235906,0.184449103173732,-6.83075257692864
"THAP6",0.0623140028163435,0.451464341064754,1.44258399904749,0.149897145605431,0.184506768947749,-6.8310373767667
"DEFB125",-0.0228357624831105,-0.0231438355287312,-1.44188301493617,0.150094730263713,0.184738897620745,-6.83204427400462
"HECTD2",0.104948386434234,1.04756930137122,1.4408329506414,0.150391082182408,0.185092555434617,-6.83355168539893
"TMC3",0.312995414539691,1.29419040846453,1.44077941346227,0.150406203574131,0.185100069498676,-6.83362851114072
"SLC2A13",-0.136956301706882,-0.285622814723918,-1.44057458656204,0.150464066966694,0.185157456224109,-6.83392241123185
"AKD1",0.102208390541185,0.610431788677585,1.44055050225764,0.150470871877401,0.185157456224109,-6.83395696637353
"OR8D2",0.0257505016722237,-0.0112931711760058,1.44037276385526,0.150521098336602,0.185208159955075,-6.83421196023409
"KIAA0090",0.0596952209118488,-0.0311058820294205,1.43984194111414,0.150671177999786,0.185381714271581,-6.83497332402049
"TSGA10IP",0.0861498093058235,-0.462299952972102,1.4395317553651,0.150758929881892,0.185478565978022,-6.83541809759643
"GTPBP2",0.0526428269668578,-0.370832407713086,1.43906543726778,0.150890925332965,0.185629835635532,-6.83608656994174
"C12orf69",0.274674963328335,0.686710031526786,1.43882308999365,0.150959558765016,0.185703142276096,-6.83643389287112
"BTG4",0.0672394120753262,-0.242185470567762,1.43845088980444,0.151065013400572,0.185815182746765,-6.83696720330969
"ATP5G3",-0.0614922959573631,-0.482635197441447,-1.43843774339345,0.151068739173222,0.185815182746765,-6.83698603776716
"C18orf20",0.109036352168079,-0.00352261442630992,1.43789773902732,0.151221840423884,0.185992354655064,-6.83775953809789
"BAG4",0.138401220442199,0.764431907711589,1.43714482601739,0.151435503223016,0.186243987370066,-6.83883752808226
"NCRNA00202",0.224072006102985,0.177279257984015,1.4369172011037,0.151500144382123,0.186312325635856,-6.83916332206288
"TGFBI",0.142667288623055,-0.157998394851771,1.43633360804974,0.15166597011037,0.186505083340275,-6.83999837114072
"LOC348840",-0.0707350143753803,-0.477071529259531,-1.43573773255904,0.151835428957882,0.186702285368071,-6.8408506483466
"ARHGAP30",-0.130578172856456,-0.00895836554555681,-1.4356814199877,0.151851450964467,0.186710803635414,-6.84093117377839
"OR10W1",-0.0226402100569252,-0.0303043452975303,-1.43561190904703,0.151871229942064,0.186723940035368,-6.84103056820398
"UGT1A5",0.0274257525083478,-0.454389780306121,1.4355702897483,0.15188307343993,0.186727318864709,-6.84109007779685
"TYW1B",-0.136002408613668,0.215701115104668,-1.43521789733786,0.151983381141863,0.186839449990566,-6.84159387964762
"TMEM38B",-0.169620914744586,-1.09200942456224,-1.43467900113651,0.152136874615183,0.187016947239669,-6.84236408196672
"KCNG4",0.0584305961390893,-0.321471093216441,1.43438578541886,0.152220440807888,0.187108469032806,-6.84278303202982
"ZBTB11",0.06556837411253,0.335422312948637,1.43414151770575,0.152290083639514,0.187182866378448,-6.84313197987604
"LOC100130872",0.165221026226975,0.643203086310773,1.43341369913858,0.152497735307266,0.187426874153387,-6.84417135388168
"ARHGEF12",-0.0788708854076155,0.604952528276948,-1.43253618032534,0.152748384972423,0.187723696107982,-6.84542381535147
"C1QC",-0.15204958340677,-0.404802120547479,-1.43165072933508,0.153001619101515,0.188023658575009,-6.84668682853038
"C17orf54",0.0919130024056172,-0.11900489124908,1.4309645327721,0.153198087910238,0.18825383041822,-6.84766509210313
"ZNF841",-0.0984500146687789,0.352156924703269,-1.43062908952322,0.153294200613582,0.188360661874362,-6.84814314165058
"RPLP1",0.0960931526139946,-0.0708679945281519,1.43012145694479,0.153439737293695,0.18852820675322,-6.84886637199334
"ALPPL2",0.0550181804845996,-1.3647340456413,1.43001359638245,0.153470674160224,0.188554933603196,-6.84902000952027
"RIN2",0.0997905474395376,0.709692585433298,1.42983230492012,0.153522683406121,0.188607545349031,-6.84927821681395
"CRKL",-0.056868300768617,-0.0810519472960498,-1.42977264696656,0.153539801136432,0.188617288016453,-6.84936317852994
"NCRNA00203",0.0847003021768193,-0.128527804639993,1.42968604088741,0.153564653717651,0.188629632348171,-6.84948651210097
"CETN1",0.0479273015314848,-0.0204323131279787,1.42967359390513,0.153568225770449,0.188629632348171,-6.84950423693207
"TERC",0.0824221615912828,-0.568796877240848,1.42806621633139,0.154030046283975,0.189185572851332,-6.85179190110632
"STARD7",0.0475070439476666,-0.101374949717395,1.42750212590543,0.154192367693955,0.189373612632023,-6.85259412616899
"INTS4L2",0.115747899430778,0.144685979712863,1.42703938515947,0.15432562232818,0.189525933265391,-6.85325198177959
"PDCD2",-0.0600386991726941,0.0374313066085224,-1.42682408118195,0.154387652962638,0.189590771343639,-6.85355799679635
"ATHL1",0.243963583288774,0.0594122370576228,1.42662965155723,0.15444368588057,0.189648236804121,-6.85383430347374
"OR14A16",0.0284658158774596,0.00525152481904116,1.42496533118149,0.154923963131973,0.190226612625563,-6.8561979670481
"KRTAP4-9",0.0153583259989579,-0.02913275672897,1.4245807021947,0.155035118287898,0.190351712125504,-6.85674382751899
"FUK",0.0954891597724373,-0.407900686884761,1.42400364475015,0.155201997943737,0.190545210966686,-6.85756250628735
"RXFP2",-0.06104113125623,-0.120161195462477,-1.42358213770063,0.155323980352065,0.190683568536022,-6.85816029615178
"SNORA11E",-0.0113911371237445,-0.0224507032561438,-1.42349299038764,0.155349788574332,0.190703848327615,-6.85828670423245
"GPR4",-0.126621043830539,0.313024131055248,-1.42319749250788,0.15543535882442,0.190797483806597,-6.85870565486047
"C14orf101",-0.0654539400341673,0.239854070356799,-1.42278006894244,0.155556297489511,0.190934520355115,-6.8592973223784
"C14orf138",-0.0769999559937283,-0.0768808753173609,-1.42222725576823,0.155716572422135,0.191119820160605,-6.86008063029364
"PCDHA2",0.223341383559851,0.690814939440136,1.42205613636352,0.155766209877689,0.191169314250894,-6.86032303661968
"CHN2",0.149574376577214,-0.371851650201458,1.42190467577445,0.155810154856324,0.191204504961378,-6.86053757033513
"ELSPBP1",0.067630434782602,-0.245381900145349,1.4218931119933,0.155813510375249,0.191204504961378,-6.86055394872198
"TUT1",0.0723606671360961,-0.212155502224913,1.42030600289765,0.156274571929005,0.191758828623661,-6.86280060283046
"NPLOC4",0.0650888399929688,-0.287495637867342,1.41960689851239,0.156477993778499,0.191996964634986,-6.86378944138579
"MGC72080",0.12344076747036,-0.874698072172759,1.41914197315835,0.156613386949818,0.192151606650318,-6.86444678172531
"SLC6A13",-0.107055342369352,-2.47043058394267,-1.41754469458561,0.157079217591534,0.192711625263188,-6.86670348877047
"NCRNA00113",-0.0191134864753941,-0.27772063279005,-1.41724011388435,0.157168165113129,0.19280922795175,-6.86713352838376
"THAP5",0.0687070028749219,0.293566578833337,1.41668991179365,0.157328939224134,0.192994928434002,-6.86791013058022
"BMS1P4",-0.149779454908595,0.623179760554226,-1.41663890583522,0.157343849967789,0.193001687270043,-6.86798210961882
"FTSJD2",0.0526774276829265,-0.0681263062636958,1.41628439793199,0.157447514155527,0.193117305867664,-6.86848231630413
"VWC2L",0.0785214868273799,-0.212003913675922,1.4151966842367,0.157765904474276,0.193496267331195,-6.87001629440144
"MGC16384",-0.140332638032819,0.175830676387743,-1.41478776338639,0.157885728349086,0.193631660872564,-6.87059268438653
"C19orf35",-0.132995382267975,-0.586358739274747,-1.41472953270847,0.157902796997245,0.193641026363625,-6.87067474939434
"C1orf49",0.0707314557295898,-0.245799122679524,1.41455881568446,0.157952845866992,0.193690832973918,-6.8709153231227
"THEM4",0.0875919527074259,0.218407754475154,1.41427792648744,0.158035220000868,0.193780270358826,-6.87131108845419
"NAPEPLD",0.0662843190751813,-0.0650805304391443,1.41333237087082,0.158312755546725,0.194108986584703,-6.8726427788922
"OR5A2",-0.0156823681276707,-0.00011282015725569,-1.41265636814904,0.158511400005614,0.194340940108405,-6.87359429890367
"ALOX5AP",0.135833353869234,0.301200613932119,1.41183915909889,0.158751790958441,0.194624045645336,-6.87474397454199
"OTUD6B",0.105226072287493,-0.109346917136847,1.41147533021703,0.158858904246921,0.19474112956025,-6.87525560860384
"GLRX",0.153156536407523,-0.0889696386185347,1.41145033210273,0.158866265848761,0.19474112956025,-6.87529075738655
"LOC440957",-0.102467728686032,-0.419340893171887,-1.41139003042897,0.158884024931175,0.194751270633293,-6.87537554246169
"PEX1",0.0806790089768018,0.444096749740942,1.41023784285884,0.159223638479503,0.195155898387117,-6.87699484666334
"KIAA1486",-0.127183183711688,-0.810710883790857,-1.408902950944,0.159617794084055,0.195623087781926,-6.87886928894343
"LOC387646",0.187221774335241,0.735918979535373,1.40888240709435,0.159623865880313,0.195623087781926,-6.87889812268131
"C22orf27",0.0838159185593625,-0.0766792409960987,1.40881116440919,0.159644923227406,0.195637215654429,-6.87899811010674
"NANOS2",-0.036571921023226,-0.214339846635133,-1.40841182337552,0.159762996316765,0.195770222895021,-6.8795584831075
"GPR119",-0.0172973889573432,-0.09706,-1.40817922596437,0.159831798889442,0.195842842805147,-6.87988480157102
"AMELX",0.0357891539047621,-0.185772636712077,1.40808161937315,0.159860677725111,0.195866538177162,-6.88002172112869
"EFCAB4A",0.197259801678099,1.9419546233336,1.40803220571958,0.159875299239176,0.195872763226131,-6.88009103351518
"KTELC1",-0.0617230358504932,0.096322298966677,-1.40779999477902,0.159944024114156,0.195945268830625,-6.88041672285709
"TFB1M",0.0710616235403012,-0.132218870100514,1.40751357210277,0.160028824308701,0.196037458264672,-6.88081837402693
"PXMP2",0.0886635128790119,-0.363696026958013,1.405681049989,0.160572180540109,0.196691340482604,-6.8833862083384
"ZNF784",-0.0865644604825428,-0.44095672092868,-1.40469045878359,0.160866480143564,0.197040083368973,-6.8847729014732
"TM9SF3",-0.0518492548259549,0.354486441395923,-1.40439654033888,0.160953880452648,0.197135375593179,-6.88518416111166
"SLC17A6",-0.0308382825793807,-0.550463819261154,-1.40373430921613,0.161150935065571,0.197364952388962,-6.88611046267438
"CTSE",0.239819186763145,-3.48194347765434,1.40365580730501,0.161174306346878,0.197381800841172,-6.88622023921916
"TMEM136",-0.0830388253245795,0.215037991929995,-1.40287678352616,0.161406373538762,0.197654211079677,-6.88730929124874
"DNAJC25",-0.0606216540515323,0.17129441757765,-1.40233576892196,0.161567687968528,0.197839951926153,-6.88806526119733
"LRRC47",-0.0479050988675037,-0.251643055930336,-1.40222321427628,0.161601263756986,0.197869263728212,-6.88822249964065
"MFN1",0.0738349557001804,0.314272410188084,1.40166997216932,0.161766376375752,0.198049202951532,-6.88899519517856
"C12orf36",0.0909704776155133,-2.28358290171616,1.40166615825268,0.161767515065477,0.198049202951532,-6.88900052090555
"PABPC3",0.0977072111714015,-0.310216180966042,1.40139623050809,0.161848120598266,0.198136071310817,-6.88937740970017
"CEP170L",-0.110913630229337,0.176819047990762,-1.40104145019234,0.161954110991398,0.198247905549674,-6.88987266523123
"HDHD3",0.081709364548497,-0.0401053014070185,1.40100329593647,0.16196551268182,0.198247905549674,-6.88992591926227
"CT45A1",0.151595129965389,-0.94012283176954,1.40099349278691,0.161968442269103,0.198247905549674,-6.889939601835
"MPV17L",0.222670134366172,1.87260680054068,1.4007039927067,0.162054974986322,0.198331295640793,-6.89034362370334
"APOE",0.179739637974776,-1.00495100277036,1.40070092189137,0.162055893052816,0.198331295640793,-6.89034790884277
"TRIM49",0.105417840168982,-0.179021820090478,1.39974059543141,0.162343190418429,0.198671059805099,-6.8916875306039
"KEL",-0.23555598486186,0.00926437588635668,-1.39944484290861,0.162431747263774,0.198767584867693,-6.89209991171641
"CDKL3",-0.0916099659688356,0.235390572998417,-1.39905879832657,0.16254739518952,0.198897247779285,-6.89263806126187
"OR2A14",-0.0426011588335224,0.00979757037929056,-1.39809616446829,0.162836044333782,0.199238571438854,-6.89397934074294
"TLR6",-0.157606873789753,0.60642872522932,-1.3975695961407,0.162994101782335,0.199420078044775,-6.89471264429493
"RAB5A",0.046649410315082,0.214378065599377,1.39722608844898,0.163097273377929,0.199534415258261,-6.89519086856724
"BMP15",0.0358239042422272,-0.025997573213132,1.39512128867845,0.163730523714723,0.200297202470698,-6.89811858430932
"TNFSF10",-0.162137754503321,1.34436663683903,-1.39464616900371,0.163873725226197,0.200460440856451,-6.89877885721492
"FLJ25758",0.0327525054274081,-0.143967686286133,1.3943220317051,0.163971474850572,0.200568063553517,-6.89922918236145
"UNK",-0.070945578829843,-0.265318571815704,-1.39416533401046,0.164018745759269,0.200613932108299,-6.89944684586754
"SERHL",-0.185524537933283,0.981186894970919,-1.39355913030364,0.164201715955045,0.200825761262783,-6.90028867486852
"FLRT1",-0.136372818752555,-1.55133170146095,-1.39351232326721,0.164215850117535,0.200831083750104,-6.90035366024708
"SPAG6",-0.455879956580411,0.700629733676581,-1.39329902243337,0.1642802714963,0.200897901704732,-6.90064977286155
